timestamp,sensor_id,temperature,humidity,anomaly_flag,data_quality_score
2025-10-02 06:12:17,5,25.6,58.03,Normal,100
2025-10-02 06:12:22,3,21.34,45.94,Normal,100
2025-10-02 06:12:27,3,23.17,49.63,Normal,100
2025-10-02 06:12:32,2,28.47,47.55,Normal,100
2025-10-02 06:12:37,1,21.14,34.28,Normal,100
2025-10-02 06:12:42,4,24.78,47.86,Normal,100
2025-10-02 06:12:47,1,26.66,41.99,Normal,100
2025-10-02 06:12:52,3,28.95,59.09,Normal,100
2025-10-02 06:12:57,2,24.99,32.47,Normal,100
2025-10-02 06:13:02,4,20.82,39.35,Normal,100
2025-10-02 06:13:07,2,26.39,55.87,Normal,100
2025-10-02 06:13:12,2,22.31,50.73,Normal,100
2025-10-02 06:13:17,3,31.96,30.55,Normal,100
2025-10-02 06:13:22,4,27.45,54.73,Normal,100
2025-10-02 06:13:27,3,23.26,42.95,Normal,100
2025-10-02 06:13:32,3,34.81,38.75,Normal,100
2025-10-02 06:13:37,3,23.23,31.88,Normal,100
2025-10-02 06:13:42,5,31.31,46.46,Normal,100
2025-10-02 06:13:47,1,30.34,39.98,Normal,100
2025-10-02 06:13:52,4,32.1,30.15,Anomaly,100
2025-10-02 06:13:57,2,33.37,38.27,Normal,100
2025-10-02 06:14:02,5,26.63,46.58,Normal,100
2025-10-02 06:14:07,1,23.19,43.88,Normal,100
2025-10-02 06:14:12,4,29.86,51.07,Normal,100
2025-10-02 06:14:17,4,26.5,33.07,Normal,100
2025-10-02 06:14:22,5,34.24,39.99,Normal,100
2025-10-02 06:14:27,5,25.98,37.12,Normal,100
2025-10-02 06:14:32,5,22.64,38.3,Normal,100
2025-10-02 06:14:37,4,34.45,45.61,Normal,100
2025-10-02 06:14:42,3,22.32,34.43,Normal,100
2025-10-02 06:14:47,4,21.49,41.06,Normal,100
2025-10-02 06:14:52,5,21.99,50.85,Normal,100
2025-10-02 06:14:57,3,31.74,31.36,Normal,100
2025-10-02 06:15:02,2,23.17,59.67,Anomaly,100
2025-10-02 06:15:07,4,32.08,43.54,Normal,100
2025-10-02 06:15:12,3,20.09,54.87,Anomaly,100
2025-10-02 06:15:17,4,33.95,50.43,Normal,100
2025-10-02 06:15:22,2,21.9,54.5,Normal,100
2025-10-02 06:15:27,3,32.37,52.61,Normal,100
2025-10-02 06:15:32,1,33.59,58.67,Normal,100
2025-10-02 06:15:37,5,22.71,33.78,Normal,100
2025-10-02 06:15:42,3,26.08,37.42,Normal,100
2025-10-02 06:15:47,1,29.95,40.23,Normal,100
2025-10-02 06:15:52,3,29.63,35.53,Normal,100
2025-10-02 06:15:57,1,30.65,37.48,Normal,100
2025-10-02 06:16:02,2,25.26,46.32,Normal,100
2025-10-02 06:16:07,5,32.12,50.9,Normal,100
2025-10-02 06:16:12,4,26.45,31.97,Normal,100
2025-10-02 06:16:17,2,25.78,53.18,Normal,100
2025-10-02 06:16:22,3,26.92,48.86,Normal,100
2025-10-02 06:16:27,2,30.14,50.62,Normal,100
2025-10-02 06:16:32,4,25.0,34.67,Normal,100
2025-10-02 06:16:37,2,26.68,34.88,Normal,100
2025-10-02 06:16:42,1,25.18,41.93,Normal,100
2025-10-02 06:16:47,4,25.03,50.0,Normal,100
2025-10-02 06:16:52,3,30.15,54.9,Normal,100
2025-10-02 06:16:57,5,20.96,45.94,Normal,100
2025-10-02 06:17:02,4,21.26,35.63,Normal,100
2025-10-02 06:17:07,2,33.71,43.77,Normal,100
2025-10-02 06:17:12,5,33.89,41.38,Normal,100
2025-10-02 06:17:17,4,20.28,33.96,Normal,100
2025-10-02 06:17:22,5,20.79,48.91,Normal,100
2025-10-02 06:17:27,1,33.26,51.93,Normal,100
2025-10-02 06:17:32,3,31.79,34.2,Normal,100
2025-10-02 06:17:37,2,26.52,38.99,Normal,100
2025-10-02 06:17:42,2,24.96,39.14,Normal,100
2025-10-02 06:17:47,4,28.22,53.28,Normal,100
2025-10-02 06:17:52,5,25.88,34.29,Normal,100
2025-10-02 06:17:57,3,34.72,38.35,Normal,100
2025-10-02 06:18:02,4,26.16,37.69,Normal,100
2025-10-02 06:18:07,3,27.58,44.6,Normal,100
2025-10-02 06:18:12,1,27.28,58.12,Normal,100
2025-10-02 06:18:17,1,20.14,41.85,Anomaly,100
2025-10-02 06:18:22,1,24.25,31.57,Normal,100
2025-10-02 06:18:27,1,32.28,40.5,Normal,100
2025-10-02 06:18:32,1,27.38,37.51,Normal,100
2025-10-02 06:18:37,1,24.04,46.09,Normal,100
2025-10-02 06:18:42,4,32.57,45.82,Normal,100
2025-10-02 06:18:47,1,32.47,47.19,Normal,100
2025-10-02 06:18:52,1,33.98,34.36,Normal,100
2025-10-02 06:18:57,1,22.97,32.7,Normal,100
2025-10-02 06:19:02,3,33.09,39.8,Normal,100
2025-10-02 06:19:07,4,26.87,59.59,Normal,100
2025-10-02 06:19:12,1,28.56,34.36,Normal,100
2025-10-02 06:19:17,4,20.7,50.22,Normal,100
2025-10-02 06:19:22,1,22.94,37.91,Normal,100
2025-10-02 06:19:27,3,29.75,50.01,Normal,100
2025-10-02 06:19:32,1,33.06,52.38,Normal,100
2025-10-02 06:19:37,4,31.31,35.1,Normal,100
2025-10-02 06:19:42,4,30.83,31.86,Normal,100
2025-10-02 06:19:47,3,30.25,36.47,Normal,100
2025-10-02 06:19:52,1,30.61,46.17,Normal,100
2025-10-02 06:19:57,4,30.73,48.65,Normal,100
2025-10-02 06:20:02,3,27.52,55.46,Normal,100
2025-10-02 06:20:07,2,24.21,52.28,Normal,100
2025-10-02 06:20:12,1,32.19,50.25,Normal,100
2025-10-02 06:20:17,1,30.73,47.81,Normal,100
2025-10-02 06:20:22,4,32.54,36.55,Normal,100
2025-10-02 06:20:27,4,32.88,51.29,Normal,100
2025-10-02 06:20:32,2,21.84,31.4,Normal,100
2025-10-02 06:20:37,1,26.97,49.51,Normal,100
2025-10-02 06:20:42,4,21.13,43.89,Normal,100
2025-10-02 06:20:47,4,34.97,31.55,Anomaly,100
2025-10-02 06:20:52,4,30.65,45.59,Normal,100
2025-10-02 06:20:57,4,20.51,38.53,Normal,100
2025-10-02 06:21:02,2,30.44,52.0,Normal,100
2025-10-02 06:21:07,2,28.93,50.36,Normal,100
2025-10-02 06:21:12,4,20.56,49.06,Normal,100
2025-10-02 06:21:17,4,33.84,34.47,Normal,100
2025-10-02 06:21:22,2,23.72,41.74,Normal,100
2025-10-02 06:21:27,2,28.3,50.61,Normal,100
2025-10-02 06:21:32,4,29.49,34.07,Normal,100
2025-10-02 06:21:37,2,24.88,37.93,Normal,100
2025-10-02 06:21:42,4,26.09,51.56,Normal,100
2025-10-02 06:21:47,5,25.28,50.39,Normal,100
2025-10-02 06:21:52,1,31.09,52.33,Normal,100
2025-10-02 06:21:57,3,27.55,45.33,Normal,100
2025-10-02 06:22:02,5,25.92,42.69,Normal,100
2025-10-02 06:22:07,3,30.83,53.08,Normal,100
2025-10-02 06:22:12,2,25.87,56.35,Normal,100
2025-10-02 06:22:17,5,32.27,58.05,Normal,100
2025-10-02 06:22:22,1,24.23,53.1,Normal,100
2025-10-02 06:22:27,4,24.15,46.76,Normal,100
2025-10-02 06:22:32,2,34.01,34.86,Normal,100
2025-10-02 06:22:37,5,29.91,36.58,Normal,100
2025-10-02 06:22:42,3,27.54,57.33,Normal,100
2025-10-02 06:22:47,5,26.17,47.55,Normal,100
2025-10-02 06:22:52,4,26.0,52.9,Normal,100
2025-10-02 06:22:57,4,32.33,34.57,Normal,100
2025-10-02 06:23:02,4,21.09,36.79,Normal,100
2025-10-02 06:23:07,2,28.8,40.63,Normal,100
2025-10-02 06:23:12,3,22.47,40.72,Normal,100
2025-10-02 06:23:17,2,32.93,47.66,Normal,100
2025-10-02 06:23:22,3,24.8,31.68,Normal,100
2025-10-02 06:23:27,5,20.32,32.37,Anomaly,100
2025-10-02 06:23:32,2,21.71,49.94,Normal,100
2025-10-02 06:23:37,5,34.59,30.67,Anomaly,100
2025-10-02 06:23:42,2,33.39,32.56,Normal,100
2025-10-02 06:23:47,4,32.11,36.08,Normal,100
2025-10-02 06:23:52,5,27.69,30.22,Normal,100
2025-10-02 06:23:57,3,34.39,30.1,Anomaly,100
2025-10-02 06:24:02,2,33.39,54.6,Normal,100
2025-10-02 06:24:07,3,30.04,53.34,Normal,100
2025-10-02 06:24:12,3,25.91,37.24,Normal,100
2025-10-02 06:24:17,1,20.87,32.64,Normal,100
2025-10-02 06:24:22,4,32.1,49.81,Normal,100
2025-10-02 06:24:27,2,29.58,36.33,Normal,100
2025-10-02 06:24:32,5,22.09,49.47,Normal,100
2025-10-02 06:24:37,5,25.86,44.21,Normal,100
2025-10-02 06:24:42,4,26.55,35.29,Normal,100
2025-10-02 06:24:47,5,20.1,55.96,Anomaly,100
2025-10-02 06:24:52,4,20.49,57.44,Anomaly,100
2025-10-02 06:24:57,2,29.51,43.02,Normal,100
2025-10-02 06:25:02,3,23.87,36.68,Normal,100
2025-10-02 06:25:07,4,21.94,44.82,Normal,100
2025-10-02 06:25:12,5,22.43,51.08,Normal,100
2025-10-02 06:25:17,5,21.5,44.4,Normal,100
2025-10-02 06:25:22,4,23.0,48.53,Normal,100
2025-10-02 06:25:27,4,26.94,50.29,Normal,100
2025-10-02 06:25:32,1,27.58,59.04,Normal,100
2025-10-02 06:25:37,5,22.32,36.43,Normal,100
2025-10-02 06:25:42,2,26.04,48.38,Normal,100
2025-10-02 06:25:47,1,29.39,37.03,Normal,100
2025-10-02 06:25:52,1,23.35,33.68,Normal,100
2025-10-02 06:25:57,4,31.74,44.34,Normal,100
2025-10-02 06:26:02,5,20.59,45.33,Normal,100
2025-10-02 06:26:07,5,31.96,41.86,Normal,100
2025-10-02 06:26:12,4,25.27,55.04,Normal,100
2025-10-02 06:26:17,1,23.02,47.29,Normal,100
2025-10-02 06:26:22,5,30.77,43.45,Normal,100
2025-10-02 06:26:27,4,31.71,41.02,Normal,100
2025-10-02 06:26:32,1,31.12,41.91,Normal,100
2025-10-02 06:26:37,3,34.4,41.25,Normal,100
2025-10-02 06:26:42,2,30.06,56.1,Normal,100
2025-10-02 06:26:47,5,21.51,40.53,Normal,100
2025-10-02 06:26:52,2,23.67,49.3,Normal,100
2025-10-02 06:26:57,4,34.52,58.57,Anomaly,100
2025-10-02 06:27:02,2,28.27,44.5,Normal,100
2025-10-02 06:27:07,3,24.03,31.35,Normal,100
2025-10-02 06:27:12,5,21.87,51.83,Normal,100
2025-10-02 06:27:17,5,21.97,57.96,Normal,100
2025-10-02 06:27:22,5,22.96,33.06,Normal,100
2025-10-02 06:27:27,1,31.06,37.04,Normal,100
2025-10-02 06:27:32,4,32.6,33.87,Normal,100
2025-10-02 06:27:37,2,21.81,56.67,Normal,100
2025-10-02 06:27:42,4,29.4,39.62,Normal,100
2025-10-02 06:27:47,5,27.17,47.04,Normal,100
2025-10-02 06:27:52,2,26.12,32.94,Normal,100
2025-10-02 06:27:57,1,26.51,33.63,Normal,100
2025-10-02 06:28:02,1,33.15,52.15,Normal,100
2025-10-02 06:28:07,5,34.84,52.08,Normal,100
2025-10-02 06:28:12,4,30.1,32.92,Normal,100
2025-10-02 06:28:17,4,22.49,31.19,Normal,100
2025-10-02 06:28:22,3,26.43,38.68,Normal,100
2025-10-02 06:28:27,4,29.58,50.36,Normal,100
2025-10-02 06:28:32,5,26.95,39.77,Normal,100
2025-10-02 06:28:37,1,32.66,51.69,Normal,100
2025-10-02 06:28:42,5,22.88,41.06,Normal,100
2025-10-02 06:28:47,5,33.9,48.84,Normal,100
2025-10-02 06:28:52,3,26.84,55.53,Normal,100
2025-10-02 06:28:57,5,22.04,34.28,Normal,100
2025-10-02 06:29:02,4,25.24,46.68,Normal,100
2025-10-02 06:29:07,4,33.5,50.2,Normal,100
2025-10-02 06:29:12,1,25.99,57.83,Normal,100
2025-10-02 06:29:17,2,34.18,51.83,Normal,100
2025-10-02 06:29:22,4,30.22,58.87,Normal,100
2025-10-02 06:29:27,1,31.27,42.33,Normal,100
2025-10-02 06:29:32,4,29.73,55.24,Normal,100
2025-10-02 06:29:37,1,34.38,41.34,Normal,100
2025-10-02 06:29:42,4,25.83,53.82,Normal,100
2025-10-02 06:29:47,5,23.54,41.91,Normal,100
2025-10-02 06:29:52,2,22.17,53.73,Normal,100
2025-10-02 06:29:57,4,30.36,54.75,Normal,100
2025-10-02 06:30:02,4,21.85,38.54,Normal,100
2025-10-02 06:30:07,4,25.13,39.16,Normal,100
2025-10-02 06:30:12,2,24.5,37.94,Normal,100
2025-10-02 06:30:17,4,33.11,56.92,Normal,100
2025-10-02 06:30:22,1,32.63,47.15,Normal,100
2025-10-02 06:30:27,4,32.07,58.51,Normal,100
2025-10-02 06:30:32,3,26.47,50.39,Normal,100
2025-10-02 06:30:37,3,26.57,40.27,Normal,100
2025-10-02 06:30:42,3,26.22,34.91,Normal,100
2025-10-02 06:30:47,1,33.64,52.22,Normal,100
2025-10-02 06:30:52,1,28.16,43.03,Normal,100
2025-10-02 06:30:57,2,26.47,47.32,Normal,100
2025-10-02 06:31:02,1,25.08,59.57,Normal,100
2025-10-02 06:31:07,3,29.08,32.91,Normal,100
2025-10-02 06:31:12,3,30.23,36.61,Normal,100
2025-10-02 06:31:17,5,21.73,34.06,Normal,100
2025-10-02 06:31:22,2,32.9,52.93,Normal,100
2025-10-02 06:31:27,2,22.97,31.44,Normal,100
2025-10-02 06:31:32,5,29.89,46.25,Normal,100
2025-10-02 06:31:37,3,20.22,42.34,Normal,100
2025-10-02 06:31:42,4,30.76,57.4,Normal,100
2025-10-02 06:31:47,3,25.68,55.72,Normal,100
2025-10-02 06:31:52,1,32.47,47.67,Normal,100
2025-10-02 06:31:57,2,34.25,37.28,Normal,100
2025-10-02 06:32:02,4,32.46,46.52,Normal,100
2025-10-02 06:32:07,5,30.97,34.19,Normal,100
2025-10-02 06:32:12,2,28.52,51.07,Normal,100
2025-10-02 06:32:17,4,22.41,47.4,Normal,100
2025-10-02 06:32:22,1,20.41,36.2,Normal,100
2025-10-02 06:32:27,4,21.43,33.75,Normal,100
2025-10-02 06:32:32,5,27.93,42.51,Normal,100
2025-10-02 06:32:37,3,21.46,47.61,Normal,100
2025-10-02 06:32:42,4,21.39,35.22,Normal,100
2025-10-02 06:32:47,5,20.0,59.2,Anomaly,100
2025-10-02 06:32:52,5,33.06,49.84,Normal,100
2025-10-02 06:32:57,4,24.96,31.97,Normal,100
2025-10-02 06:33:02,1,31.69,59.57,Normal,100
2025-10-02 06:33:07,2,25.55,32.09,Normal,100
2025-10-02 06:33:12,1,23.28,43.22,Normal,100
2025-10-02 06:33:17,5,27.41,39.05,Normal,100
2025-10-02 06:33:22,4,23.48,48.88,Normal,100
2025-10-02 06:33:27,3,21.79,41.56,Normal,100
2025-10-02 06:33:32,3,26.52,31.46,Normal,100
2025-10-02 06:33:37,5,27.05,45.51,Normal,100
2025-10-02 06:33:42,4,29.8,55.04,Normal,100
2025-10-02 06:33:47,3,26.29,49.0,Normal,100
2025-10-02 06:33:52,1,26.19,37.09,Normal,100
2025-10-02 06:33:57,5,28.96,42.45,Normal,100
2025-10-02 06:34:02,2,26.9,37.74,Normal,100
2025-10-02 06:34:07,4,34.73,41.07,Normal,100
2025-10-02 06:34:12,5,28.47,37.37,Normal,100
2025-10-02 06:34:17,1,29.9,52.76,Normal,100
2025-10-02 06:34:22,1,31.4,33.17,Normal,100
2025-10-02 06:34:27,4,34.54,34.84,Normal,100
2025-10-02 06:34:32,3,21.36,43.44,Normal,100
2025-10-02 06:34:37,5,25.8,54.65,Normal,100
2025-10-02 06:34:42,5,27.13,46.5,Normal,100
2025-10-02 06:34:47,2,25.8,48.9,Normal,100
2025-10-02 06:34:52,2,31.9,57.51,Normal,100
2025-10-02 06:34:57,2,28.35,48.96,Normal,100
2025-10-02 06:35:02,5,31.96,51.88,Normal,100
2025-10-02 06:35:07,2,25.98,31.49,Normal,100
2025-10-02 06:35:12,4,25.97,50.25,Normal,100
2025-10-02 06:35:17,2,31.62,58.61,Normal,100
2025-10-02 06:35:22,5,20.18,36.99,Normal,100
2025-10-02 06:35:27,2,21.73,54.35,Normal,100
2025-10-02 06:35:32,2,27.65,38.96,Normal,100
2025-10-02 06:35:37,3,32.11,54.28,Normal,100
2025-10-02 06:35:42,4,34.64,32.4,Anomaly,100
2025-10-02 06:35:47,3,31.13,42.25,Normal,100
2025-10-02 06:35:52,3,34.5,57.69,Normal,100
2025-10-02 06:35:57,5,20.5,59.6,Anomaly,100
2025-10-02 06:36:02,1,32.28,44.27,Normal,100
2025-10-02 06:36:07,3,29.7,55.28,Normal,100
2025-10-02 06:36:12,5,22.13,47.62,Normal,100
2025-10-02 06:36:17,5,20.3,58.7,Anomaly,100
2025-10-02 06:36:22,5,31.56,31.63,Normal,100
2025-10-02 06:36:27,1,25.73,53.78,Normal,100
2025-10-02 06:36:32,3,25.88,57.59,Normal,100
2025-10-02 06:36:37,5,34.34,31.82,Anomaly,100
2025-10-02 06:36:42,1,30.36,40.03,Normal,100
2025-10-02 06:36:47,2,32.96,57.76,Normal,100
2025-10-02 06:36:52,5,26.99,43.81,Normal,100
2025-10-02 06:36:57,4,27.2,40.04,Normal,100
2025-10-02 06:37:02,3,21.22,33.09,Normal,100
2025-10-02 06:37:07,4,33.12,44.41,Normal,100
2025-10-02 06:37:12,3,29.74,48.81,Normal,100
2025-10-02 06:37:17,3,27.23,44.78,Normal,100
2025-10-02 06:37:22,3,22.78,31.25,Normal,100
2025-10-02 06:37:27,5,21.91,47.74,Normal,100
2025-10-02 06:37:32,2,26.31,37.22,Normal,100
2025-10-02 06:37:37,1,20.25,44.86,Normal,100
2025-10-02 06:37:42,3,30.76,43.54,Normal,100
2025-10-02 06:37:47,5,31.5,53.63,Normal,100
2025-10-02 06:37:52,2,24.78,53.38,Normal,100
2025-10-02 06:37:57,4,31.02,42.33,Normal,100
2025-10-02 06:38:02,1,25.14,44.18,Normal,100
2025-10-02 06:38:07,4,25.8,46.78,Normal,100
2025-10-02 06:38:12,3,22.83,32.64,Normal,100
2025-10-02 06:38:17,5,26.65,42.28,Normal,100
2025-10-02 06:38:22,2,26.47,55.56,Normal,100
2025-10-02 06:38:27,3,32.47,43.74,Normal,100
2025-10-02 06:38:32,5,24.2,46.03,Normal,100
2025-10-02 06:38:37,2,24.72,56.15,Normal,100
2025-10-02 06:38:42,3,31.63,32.1,Normal,100
2025-10-02 06:38:47,4,27.06,36.37,Normal,100
2025-10-02 06:38:52,1,27.53,40.4,Normal,100
2025-10-02 06:38:57,1,20.3,58.19,Anomaly,100
2025-10-02 06:39:02,3,34.05,59.15,Anomaly,100
2025-10-02 06:39:07,4,21.06,38.27,Normal,100
2025-10-02 06:39:12,1,25.58,37.74,Normal,100
2025-10-02 06:39:17,2,22.61,38.35,Normal,100
2025-10-02 06:39:22,5,28.74,46.94,Normal,100
2025-10-02 06:39:27,3,22.39,37.75,Normal,100
2025-10-02 06:39:32,1,26.52,32.99,Normal,100
2025-10-02 06:39:37,2,24.8,51.58,Normal,100
2025-10-02 06:39:43,3,27.38,39.49,Normal,100
2025-10-02 06:39:48,1,26.13,31.0,Normal,100
2025-10-02 06:39:53,4,24.89,49.16,Normal,100
2025-10-02 06:39:58,3,20.66,46.21,Normal,100
2025-10-02 06:40:03,4,29.03,59.79,Normal,100
2025-10-02 06:40:08,4,20.73,44.96,Normal,100
2025-10-02 06:40:13,5,34.18,37.31,Normal,100
2025-10-02 06:40:18,4,29.75,42.79,Normal,100
2025-10-02 06:40:23,1,28.22,59.14,Normal,100
2025-10-02 06:40:28,5,34.77,33.49,Anomaly,100
2025-10-02 06:40:33,5,23.68,59.03,Normal,100
2025-10-02 06:40:38,4,30.66,49.79,Normal,100
2025-10-02 06:40:43,2,28.44,52.04,Normal,100
2025-10-02 06:40:48,2,32.62,42.54,Normal,100
2025-10-02 06:40:53,3,29.35,42.2,Normal,100
2025-10-02 06:40:58,5,20.71,31.31,Anomaly,100
2025-10-02 06:41:03,4,22.55,57.64,Normal,100
2025-10-02 06:41:08,3,20.87,32.5,Normal,100
2025-10-02 06:41:13,4,29.88,31.71,Normal,100
2025-10-02 06:41:18,5,21.0,44.93,Normal,100
2025-10-02 06:41:23,2,22.39,46.13,Normal,100
2025-10-02 06:41:28,5,31.52,37.08,Normal,100
2025-10-02 06:41:33,2,24.4,44.74,Normal,100
2025-10-02 06:41:38,5,22.07,35.23,Normal,100
2025-10-02 06:41:43,5,23.96,31.33,Normal,100
2025-10-02 06:41:48,1,25.67,36.38,Normal,100
2025-10-02 06:41:53,1,32.91,35.26,Normal,100
2025-10-02 06:41:58,3,28.51,44.42,Normal,100
2025-10-02 06:42:03,2,33.77,59.95,Anomaly,100
2025-10-02 06:42:08,3,30.57,32.9,Normal,100
2025-10-02 06:42:13,3,25.2,34.65,Normal,100
2025-10-02 06:42:18,1,28.9,52.48,Normal,100
2025-10-02 06:42:23,2,31.51,40.2,Normal,100
2025-10-02 06:42:28,5,29.5,50.97,Normal,100
2025-10-02 06:42:33,4,29.71,52.47,Normal,100
2025-10-02 06:42:38,1,20.15,58.7,Anomaly,100
2025-10-02 06:42:43,4,34.33,32.65,Normal,100
2025-10-02 06:42:48,4,28.03,49.74,Normal,100
2025-10-02 06:42:53,4,27.42,35.98,Normal,100
2025-10-02 06:42:58,4,29.22,54.62,Normal,100
2025-10-02 06:43:03,4,21.38,57.44,Normal,100
2025-10-02 06:43:08,1,29.29,34.77,Normal,100
2025-10-02 06:43:13,2,24.7,56.08,Normal,100
2025-10-02 06:43:18,4,28.83,32.15,Normal,100
2025-10-02 06:43:23,5,21.98,36.51,Normal,100
2025-10-02 06:43:28,2,31.03,31.78,Normal,100
2025-10-02 06:43:33,4,21.3,47.46,Normal,100
2025-10-02 06:43:38,2,21.26,48.84,Normal,100
2025-10-02 06:43:43,3,32.14,41.31,Normal,100
2025-10-02 06:43:48,3,32.63,53.86,Normal,100
2025-10-02 06:43:53,4,23.18,43.98,Normal,100
2025-10-02 06:43:58,1,29.58,58.09,Normal,100
2025-10-02 06:44:03,5,33.54,57.9,Normal,100
2025-10-02 06:44:08,4,26.88,53.75,Normal,100
2025-10-02 06:44:13,1,29.1,58.33,Normal,100
2025-10-02 06:44:18,3,31.25,53.31,Normal,100
2025-10-02 06:44:23,5,29.75,33.27,Normal,100
2025-10-02 06:44:28,2,27.93,56.47,Normal,100
2025-10-02 06:44:33,3,24.38,39.14,Normal,100
2025-10-02 06:44:38,1,23.6,49.8,Normal,100
2025-10-02 06:44:43,2,21.31,54.83,Normal,100
2025-10-02 06:44:48,1,29.68,46.49,Normal,100
2025-10-02 06:44:53,1,34.56,34.56,Normal,100
2025-10-02 06:44:58,2,31.78,30.38,Normal,100
2025-10-02 06:45:03,5,25.23,40.07,Normal,100
2025-10-02 06:45:08,4,21.91,46.14,Normal,100
2025-10-02 06:45:13,3,23.98,31.95,Normal,100
2025-10-02 06:45:18,5,31.16,54.1,Normal,100
2025-10-02 06:45:23,3,30.05,59.83,Normal,100
2025-10-02 06:45:28,3,34.47,54.86,Normal,100
2025-10-02 06:45:33,1,26.79,36.45,Normal,100
2025-10-02 06:45:38,3,23.52,33.77,Normal,100
2025-10-02 06:45:43,4,22.31,59.76,Anomaly,100
2025-10-02 06:45:48,3,20.61,32.21,Anomaly,100
2025-10-02 06:45:53,1,34.23,41.79,Normal,100
2025-10-02 06:45:58,4,33.25,39.02,Normal,100
2025-10-02 06:46:03,3,25.42,35.14,Normal,100
2025-10-02 06:46:08,4,31.8,45.42,Normal,100
2025-10-02 06:46:13,4,20.69,37.52,Normal,100
2025-10-02 06:46:18,2,21.29,57.75,Normal,100
2025-10-02 06:46:23,4,22.9,54.56,Normal,100
2025-10-02 06:46:28,5,30.4,38.52,Normal,100
2025-10-02 06:46:33,5,30.11,49.83,Normal,100
2025-10-02 06:46:38,4,30.44,33.15,Normal,100
2025-10-02 06:46:43,2,31.81,35.56,Normal,100
2025-10-02 06:46:48,5,23.98,40.58,Normal,100
2025-10-02 06:46:53,3,27.52,50.19,Normal,100
2025-10-02 06:46:58,4,30.86,30.74,Normal,100
2025-10-02 06:47:03,5,31.23,56.84,Normal,100
2025-10-02 06:47:08,4,32.86,59.21,Normal,100
2025-10-02 06:47:13,2,31.83,39.6,Normal,100
2025-10-02 06:47:18,4,20.97,40.14,Normal,100
2025-10-02 06:47:23,4,23.01,35.48,Normal,100
2025-10-02 06:47:28,3,23.71,56.43,Normal,100
2025-10-02 06:47:33,1,29.07,52.01,Normal,100
2025-10-02 06:47:38,1,34.27,35.95,Normal,100
2025-10-02 06:47:43,5,33.48,46.86,Normal,100
2025-10-02 06:47:48,4,29.8,45.71,Normal,100
2025-10-02 06:47:53,5,28.37,49.04,Normal,100
2025-10-02 06:47:58,5,28.82,51.67,Normal,100
2025-10-02 06:48:03,1,28.01,47.39,Normal,100
2025-10-02 06:48:08,3,26.89,47.58,Normal,100
2025-10-02 06:48:13,5,28.23,39.41,Normal,100
2025-10-02 06:48:18,4,21.04,47.23,Normal,100
2025-10-02 06:48:23,3,26.06,59.77,Normal,100
2025-10-02 06:48:28,3,22.27,49.49,Normal,100
2025-10-02 06:48:33,5,21.11,44.62,Normal,100
2025-10-02 06:48:38,1,27.87,53.16,Normal,100
2025-10-02 06:48:43,3,35.0,43.54,Anomaly,100
2025-10-02 06:48:48,5,24.47,55.82,Normal,100
2025-10-02 06:48:53,3,25.49,43.27,Normal,100
2025-10-02 06:48:58,1,26.39,39.43,Normal,100
2025-10-02 06:49:03,3,25.16,31.21,Normal,100
2025-10-02 06:49:08,5,21.1,36.63,Normal,100
2025-10-02 06:49:13,2,25.82,42.02,Normal,100
2025-10-02 06:49:18,2,29.54,39.67,Normal,100
2025-10-02 06:49:23,3,29.77,44.68,Normal,100
2025-10-02 06:49:28,4,25.55,57.29,Normal,100
2025-10-02 06:49:33,4,21.88,57.46,Normal,100
2025-10-02 06:49:38,4,21.1,49.33,Normal,100
2025-10-02 06:49:43,5,33.4,33.55,Normal,100
2025-10-02 06:49:48,5,24.22,36.13,Normal,100
2025-10-02 06:49:53,3,34.23,33.72,Normal,100
2025-10-02 06:49:58,4,21.47,33.57,Normal,100
2025-10-02 06:50:03,1,23.4,59.1,Normal,100
2025-10-02 06:50:08,2,32.01,52.12,Normal,100
2025-10-02 06:50:13,2,21.85,34.48,Normal,100
2025-10-02 06:50:18,2,20.7,44.69,Normal,100
2025-10-02 06:50:23,2,34.4,57.76,Normal,100
2025-10-02 06:50:28,1,31.79,36.52,Normal,100
2025-10-02 06:50:33,1,26.36,48.45,Normal,100
2025-10-02 06:50:38,1,34.19,41.93,Normal,100
2025-10-02 06:50:43,4,20.9,41.38,Normal,100
2025-10-02 06:50:48,4,20.77,37.14,Normal,100
2025-10-02 06:50:53,3,34.9,34.42,Anomaly,100
2025-10-02 06:50:58,4,28.41,56.51,Normal,100
2025-10-02 06:51:03,4,26.27,37.12,Normal,100
2025-10-02 06:51:08,2,24.55,44.27,Normal,100
2025-10-02 06:51:13,4,26.03,31.6,Normal,100
2025-10-02 06:51:18,2,28.56,50.6,Normal,100
2025-10-02 06:51:23,4,26.96,37.06,Normal,100
2025-10-02 06:51:28,5,26.85,45.35,Normal,100
2025-10-02 06:51:33,4,21.36,32.84,Normal,100
2025-10-02 06:51:38,2,32.6,40.35,Normal,100
2025-10-02 06:51:43,3,26.9,51.69,Normal,100
2025-10-02 06:51:48,5,24.77,36.25,Normal,100
2025-10-02 06:51:53,4,32.38,58.62,Normal,100
2025-10-02 06:51:58,1,31.34,46.79,Normal,100
2025-10-02 06:52:03,1,31.06,47.2,Normal,100
2025-10-02 06:52:08,2,28.21,38.24,Normal,100
